FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance,Total ERC20 tnxs,ERC20 total Ether received,ERC20 total ether sent,ERC20 total Ether sent contract,ERC20 uniq sent addr,ERC20 uniq rec addr,ERC20 uniq sent addr.1,ERC20 uniq rec contract addr,ERC20 avg time between sent tnx,ERC20 avg time between rec tnx,ERC20 avg time between rec 2 tnx,ERC20 avg time between contract tnx,ERC20 min val rec,ERC20 max val rec,ERC20 avg val rec,ERC20 min val sent,ERC20 max val sent,ERC20 avg val sent,ERC20 min val sent contract,ERC20 max val sent contract,ERC20 avg val sent contract,ERC20 uniq sent token name,ERC20 uniq rec token name,ERC20 most sent token type,ERC20_most_rec_token_type,sent_transaction_ratio,incoming_counterparty_density,outgoing_counterparty_density,average_total_value,average_sent_value,average_received_value,created_contract_ratio,erc20_transaction_ratio,erc20_sent_counterparty_density,erc20_received_counterparty_density,activity_hours,log_outgoing_incoming_value_ratio,log_erc20_incoming_outgoing_ratio
0,112.54,101264.76,304131.92,3,3,0,3,1,0.125,3.3,1.51108,0.121956,3.294679,1.507178,0.0,0.0,0.0,6,4.52153495,4.53323943,0.0,0.01170448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,1.0,0.3333333333333333,1.5091290633333336,1.5071783166666668,1.51107981,0.0,0.0,0.0,0.0,5068.865333333333,0.69185538451553,0.0
0,34383.34,30113.87,877116.55,15,12,0,11,12,0.1,65.77600000000001,8.701400999999999,0.0,65.77600000000001,6.522158,0.0,0.0,0.0,27,97.83237134,104.4168134,0.0,6.584442035,25.0,22852.675,3157.000001000001,0.0,2.0,16.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,16888.0,1038.757955,0.0,3157.0,1052.333333,0.0,0.0,0.0,2.0,21.0,Civic,PoSToken,0.5555555555555556,0.9166666666666666,0.8,7.490710545925925,6.522158089333333,8.701401116666666,0.0,0.925925925925926,0.08,0.64,14618.609166666669,0.6611098146042456,0.12940040590477808
0,0.0,0.0,53950.48,1,1,0,1,1,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.09,0.0,0.09,2.0,2.59e-08,2.59e-08,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Trustcoin,Trustcoin,0.5,1.0,1.0,0.045,0.0,0.09,0.0,1.0,0.5,0.5,899.1746666666667,0.0,0.6931471805599453
0,0.0,4541.21,177107.1,0,39,1,8,0,0.0,34.122791,12.731882,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,496.543417,0.0,496.543417,2.0,603.5071331,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.507133,600.0,301.753567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,UNKNOWN,OmiseGO,0.0,0.2051282051282051,0.0,12.413585425,0.0,12.731882487179488,0.025,0.05,0.0,1.0,2951.7850000000003,0.0,0.0
0,2.2,0.52,9.82,4,2,0,2,4,389.655528,1611.344472,1000.5,0.001078,1216.82327,500.249528,0.0,0.0,0.0,6,2000.998113,2001.0,0.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6666666666666666,1.0,1.0,666.9996855,500.24952825,1000.5,0.0,0.0,0.0,0.0,0.1636666666666666,0.6931467090455913,0.0
0,160.63,1.46,324.18,2,2,0,2,2,12.352366,88.647634,50.5,0.5,100.499016,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,1.0,1.0,50.49975395,50.4995079,50.5,0.0,0.0,0.0,0.0,5.4030000000000005,0.693142308270848,0.0
0,0.0,0.0,64.67,1,1,0,1,1,0.174997,0.174997,0.174997,0.172797,0.172797,0.172797,0.0,0.0,0.0,2,0.17279653,0.17499653,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,1.0,1.0,0.17389653,0.17279653,0.17499653,0.0,0.0,0.0,0.0,1.0778333333333334,0.6868415025690525,0.0
0,157.38,0.0,314.77,2,1,0,1,2,101.0,101.0,101.0,1.01,99.988571,50.499286,0.0,0.0,0.0,3,100.9985715,101.0,0.0,0.001428506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6666666666666666,1.0,1.0,67.33285716666667,50.49928575,101.0,0.0,0.0,0.0,0.0,5.246166666666666,0.693140108752762,0.0
0,87.01,916.61,1531436.85,440,1629,0,16,70,0.01,200.0,1.548201,0.0,370.0,44.489574,0.0,0.0,0.0,2069,19575.41244,2522.018843,0.0,-17053.3936,51.0,2626679.581,1847120.053,0.0,5.0,26.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,665000.0,70991.34002999999,0.0,665000.0,131937.1467,0.0,0.0,0.0,7.0,29.0,SingularityNET,SingularityNET,0.2126631222812953,0.0098219766728054,0.1590909090909091,10.680247115998066,44.48957372727273,1.5482006402701043,0.0,0.0246495891735137,0.0980392156862745,0.5098039215686274,25523.9475,2.170401661263791,0.5325175457182674
0,0.0,0.0,2.85,1,1,0,1,1,1.9,1.9,1.9,1.899528,1.899528,1.899528,0.0,0.0,0.0,2,1.899528364,1.9,0.0,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,1.0,1.0,1.899764182,1.899528364,1.9,0.0,0.0,0.0,0.0,0.0475,0.6930230581202318,0.0
0,0.0,0.0,44.27,1,1,0,1,1,6.99,6.99,6.99,6.989496000000001,6.989496000000001,6.989496000000001,0.0,0.0,0.0,2,6.989496000000001,6.99,0.0,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,1.0,1.0,6.9897480000000005,6.989496000000001,6.99,0.0,0.0,0.0,0.0,0.7378333333333333,0.6931111284079284,0.0
0,2776.28,116598.75,979986.77,17,8,0,7,11,0.002,27.962,7.8801960000000015,0.000272,27.40224000000001,3.707832,0.0,0.0,0.0,25,63.03315083,63.04157137,0.0,0.00842054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.68,0.875,0.6470588235294118,5.042988888,3.7078324017647057,7.88019642125,0.0,0.0,0.0,0.0,16333.112833333334,0.6930803927165033,0.0
0,32687.97,3631.63,987892.67,27,29,0,3,11,0.095,10.995,6.9876830000000005,0.0,70.0,8.412756,0.0,0.0,0.0,56,227.1444161,202.6428158,0.0,-24.50160022,35.0,88355.63704,48113.59400000001,0.0,3.0,20.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,26953.3,3046.746105,0.0,32670.594,8018.932333,0.0,0.0,0.0,3.0,23.0,Aeron,Delta,0.4821428571428571,0.1034482758620689,0.4074074074074074,7.674771998214285,8.412756151851852,6.987683303448276,0.0,0.625,0.0857142857142857,0.5714285714285714,16464.877833333336,0.7518453755188463,0.4347291753500508
0,12144.43,8810.24,126920.37,9,2,0,1,2,0.025,0.025,0.025,0.0,0.045042,0.005005,0.0,0.0,0.0,11,0.0450422,0.05,0.0,0.0049578,33.0,5.900000000000001e-08,5.900000000000001e-08,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,minereum,minereum,0.8181818181818182,0.5,0.2222222222222222,0.0086401999999999,0.0050046888888888,0.025,0.0,3.0,0.0303030303030303,0.1515151515151515,2115.3395,0.6422979980664226,0.6931471805599453
0,19.81,0.0,59.43,3,1,0,1,3,101.0,101.0,101.0,0.295333,72.988612,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.75,1.0,1.0,50.4996115,33.666148666666665,101.0,0.0,0.0,0.0,0.0,0.9905,0.6931394874610466,0.0
0,224.12,76953.47,385887.92,5,5,0,3,3,0.740476,5.273187999999998,2.618268,0.740413,5.272717,2.61802,0.0,0.0,0.0,10,13.09010121,13.09133807,0.0,0.001236865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.6,0.6,2.618143928,2.618020242,2.618267614,0.0,0.0,0.0,0.0,6431.465333333333,0.6930999398115698,0.0
0,160.85,0.84,323.38,2,2,0,2,2,16.700478,84.299522,50.5,1.62453,99.374485,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,1.0,1.0,50.49975395,50.4995079,50.5,0.0,0.0,0.0,0.0,5.389666666666667,0.693142308270848,0.0
0,416.76,1477.96,573652.23,231,323,0,1,3,0.009985,1.046363,0.446885,0.0079,9.360639,0.624112,0.0,0.0,0.0,554,144.1698724,144.3438507,0.0,0.173978283,2.0,204.9048697,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.776301,202.128569,102.452435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,UNKNOWN,VIU,0.4169675090252707,0.0030959752321981,0.0129870129870129,0.5207828936823105,0.6241120017316018,0.4468849866873065,0.0,0.003610108303249,0.0,1.0,9560.8705,0.6925443466171168,0.0
0,18.56,6430.71,212825.82,33,33,0,1,1,0.332442,1.745638,1.074835,0.331267,2.196676,1.104719,0.0,0.0,0.0,66,36.45572707,35.46955328,0.0,-0.986173785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0303030303030303,0.0303030303030303,1.089776975,1.104719002121212,1.074834947878788,0.0,0.0,0.0,0.0,3547.097,0.7069531328390591,0.0
0,17.78,1349.09,768200.03,563,562,0,9,2,0.010005,2.246937,0.099487,0.004336,2.246307,0.098707,0.0,0.0,0.0,1125,55.57185191,55.91173434,0.0,0.339882434,2.0,0.010000002,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,UNKNOWN,FXPay,0.5004444444444445,0.0160142348754448,0.0035523978685612,0.0990965211111111,0.0987066641385435,0.0994870717793594,0.0,0.0017777777777777,0.0,1.0,12803.333833333334,0.6901030967752658,0.0
0,0.0,10.05,100465.77,0,9999,1,2358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.0,0.0,0.0,0.0,32.0,7524.888889,100.0,5.32e-07,1.0,15.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,2500.0,358.328042,100.0,100.0,100.0,0.0,0.0,0.0,1.0,10.0,blockwell.ai KYC Casper Token,Patientory,0.0,0.2358235823582358,0.0,0.0,0.0,0.0,0.0001,0.0032,0.03125,0.46875,1674.4295,0.0,0.0132017055083456
0,2453.32,6221.05,260843.63,48,23,0,8,14,0.005,9.424377,1.067373,0.0,11.577852,0.5106470000000001,0.0,0.0,0.0,71,24.51103918,24.54957148,0.0,0.038532303,34.0,1572.76593,1572.256392,0.0,15.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,595.051866,112.340424,0.1,224.0,78.61282,0.0,0.0,0.0,5.0,5.0,Golem,Reputation,0.676056338028169,0.3478260869565217,0.2916666666666667,0.6909945163380282,0.5106466495833334,1.0673726730434785,0.0,0.4788732394366197,0.4411764705882353,0.2058823529411764,4347.3938333333335,0.6923620868620057,0.692985179570407
0,0.0,0.0,5.93,1,1,0,1,1,0.663027,0.663027,0.663027,0.6615409999999999,0.6615409999999999,0.6615409999999999,0.0,0.0,0.0,2,0.66154138,0.66302662,0.0,0.00148524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,1.0,1.0,0.662284,0.66154138,0.66302662,0.0,0.0,0.0,0.0,0.0988333333333333,0.6920265073132132,0.0
0,43404.99,13493.22,184187.87,3,4,0,4,1,0.006679,4.99958,1.434392,0.042966,4.97458,1.912235,0.0,0.0,0.0,7,5.73670591,5.73756691,0.0,0.0008609999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4285714285714285,1.0,0.3333333333333333,1.639181831428571,1.9122353033333332,1.4343917275,0.0,0.0,0.0,0.0,3069.797833333333,0.6930721459401915,0.0
0,161.96,0.53,324.97,2,2,0,2,2,40.165015,60.834985,50.5,0.65,100.349016,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,1.0,1.0,50.49975395,50.4995079,50.5,0.0,0.0,0.0,0.0,5.416166666666667,0.693142308270848,0.0
0,4.78,23074.98,115398.8,5,5,0,4,1,0.2,1.349178,0.681636,0.199,1.349014,0.6806260000000001,0.0,0.0,0.0,10,3.403131397,3.40817763,0.0,0.005046233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.8,0.2,0.6811309027,0.6806262794,0.681635526,0.0,0.0,0.0,0.0,1923.3133333333333,0.6924065938938275,0.0
0,1.32,9.61,32.78,3,3,0,1,1,0.99,435.268875,176.631773,0.9888,435.268329,176.631023,0.0,0.0,0.0,6,529.8930697,529.8953197,0.0,0.00225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.3333333333333333,0.3333333333333333,176.63139823333333,176.6310232333333,176.63177323333332,0.0,0.0,0.0,0.0,0.5463333333333333,0.6931450574968564,0.0
0,0.0,3910.2,226791.43,0,58,1,3,0,0.0,1.0497530000000002,0.5741229999999999,0.0,0.0,0.0,0.0,0.0,0.0,59,0.0,33.29913718,0.0,33.29913718,2.0,0.206502233,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.085851,0.120651,0.103251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,UNKNOWN,OmiseGO,0.0,0.0517241379310344,0.0,0.5643921555932204,0.0,0.5741230548275863,0.0169491525423728,0.0338983050847457,0.0,1.0,3779.857166666666,0.0,0.0
0,12314.36,62884.88,764306.7,11,10,0,10,2,0.3205,7.2831899999999985,1.914349,0.003711,7.283094,1.7399,0.0,0.0,0.0,21,19.1389034,19.14349143,0.0,0.004588033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5238095238095238,1.0,0.1818181818181818,1.8229711823809525,1.739900309090909,1.914349143,0.0,0.0,0.0,0.0,12738.445,0.6930273407455467,0.0
0,0.0,0.0,360.4,1,1,0,1,1,0.639681,0.639681,0.639681,0.639061,0.639061,0.639061,0.0,0.0,0.0,2,0.63906067,0.63968067,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,1.0,1.0,0.6393706699999999,0.63906067,0.63968067,0.0,0.0,0.0,0.0,6.006666666666666,0.6926624462942045,0.0
0,0.0,21139.42,147975.95,0,7,1,4,0,0.0,15.0,7.157143,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,50.1,0.0,50.1,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UNKNOWN,BOX Token,0.0,0.5714285714285714,0.0,6.2625,0.0,7.1571428571428575,0.125,0.125,0.0,1.0,2466.2658333333334,0.0,0.0
0,299334.14,247.1,898496.63,3,2,0,1,1,1.009,1.099,1.054,4.9e-05,1.098371,0.702336,0.0,0.0,0.0,5,2.107008547,2.108,0.0,0.000991453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6,0.5,0.3333333333333333,0.8430017094,0.7023361823333333,1.054,0.0,0.0,0.0,0.0,14974.943833333333,0.692911988530654,0.0
0,5558.6,2907.45,808639.53,112,64,0,32,53,0.1,104.0,21.900117,0.0,105.0,13.608553,0.0,0.0,0.0,176,1524.157974,1401.607486,0.0,-122.5504883,114.0,30374556.6,30315227.88,0.0,22.0,48.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,23750000.0,433922.2372,0.0,22750000.0,688982.4519,0.0,0.0,0.0,23.0,55.0,DRC Token,DRC Token,0.6363636363636364,0.5,0.4732142857142857,16.623667386363636,13.608553339285717,21.90011696875,0.0,0.6477272727272727,0.1929824561403508,0.4210526315789473,13477.3255,0.7359363599494223,0.6921700846565139
0,26.0,0.0,103.98,4,1,0,1,4,101.0,101.0,101.0,0.2,56.95111800000001,25.249496,0.0,0.0,0.0,5,100.997984,101.0,0.0,0.002016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8,1.0,1.0,40.3995968,25.249496,101.0,0.0,0.0,0.0,0.0,1.733,0.693137200312123,0.0
0,1.12,0.07,3.52,3,2,0,2,3,963.849305,1037.1506949999996,1000.5,1.0,1066.058994,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6,1.0,1.0,800.399717,666.9995283333334,1000.5,0.0,0.0,0.0,0.0,0.0586666666666666,0.6931468269866694,0.0
0,0.0,61629.96,309169.87,1,4,0,3,1,0.056296,33.728194,8.820879,35.282657,35.282657,35.282657,0.0,0.0,0.0,5,35.28265659,35.28351759,0.0,0.0008609999999999,8.0,2390.466394,0.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1043.2933449999996,298.8082990000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,UNKNOWN,DATAcoin,0.2,0.75,1.0,14.113234836,35.28265659,8.8208793975,0.0,1.6,0.0,0.875,5152.831166666667,0.6931349793210744,0.0
0,0.0,2907.14,226756.72,0,78,1,6,0,0.0,1.005187,0.843893,0.0,0.0,0.0,0.0,0.0,0.0,79,0.0,65.82366888,0.0,65.82366888,2.0,1.406330123,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.569152,0.8371780000000001,0.7031649999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,UNKNOWN,OmiseGO,0.0,0.0769230769230769,0.0,0.8332109984810127,0.0,0.8438931907692307,0.0126582278481012,0.0253164556962025,0.0,1.0,3779.2786666666666,0.0,0.0
0,6.27,6710.88,26868.58,4,4,0,3,4,0.49,1.99,1.27614,0.4895100000000001,1.989496,1.275671,0.0,0.0,0.0,8,5.102683441,5.104559,0.0,0.001875559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.75,1.0,1.275905305125,1.27567086025,1.27613975,0.0,0.0,0.0,0.0,447.8096666666667,0.6929634495751111,0.0
0,3292.9,2008.39,24498.05,5,4,0,2,4,0.99,2.041,1.27935,1.0,2.04,1.4208,0.0,0.0,0.0,9,7.104,5.1174,0.0,-1.9866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5555555555555556,0.5,0.8,1.3579333333333332,1.4208,1.27935,0.0,0.0,0.0,0.0,408.3008333333333,0.870542015895031,0.0
0,67.35,54424.96,435871.1,7,8,0,7,1,0.139251,6.9900020000000005,1.823038,0.282529,6.989897,2.0828990000000003,0.0,0.0,0.0,15,14.58029579,14.58430727,0.0,0.004011483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4666666666666667,0.875,0.1428571428571428,1.9443068706666664,2.0828993985714286,1.82303840875,0.0,0.0,0.0,0.0,7264.518333333332,0.6930096438297128,0.0
0,46353.49,33267.22,1710190.58,29,11,0,5,16,0.389,17844.175,2050.693066,0.0,12834.17168,780.162919,0.0,0.0,0.0,40,22624.72464,22557.62372,0.0,-67.1009238,33.0,1764217.3569999996,7288.1190000000015,0.0,7.0,18.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1384317.0,70568.69427,0.0,2500.0,911.014875,0.0,0.0,0.0,5.0,22.0,Bancor,Numeraire,0.725,0.4545454545454545,0.5517241379310345,1129.558709,780.1629186206897,2050.6930654545454,0.0,0.825,0.2121212121212121,0.5454545454545454,28503.176333333333,0.6946333980335513,0.004122568236468418
0,98.17,23656.54,474996.05,19,20,0,11,1,0.004515,73.927524,11.079889,0.00334,73.912524,11.660015,0.0,0.0,0.0,39,221.540283,221.5977839,0.0,0.057500886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4871794871794871,0.55,0.0526315789473684,11.362514535897436,11.66001489473684,11.079889195,0.0,0.0,0.0,0.0,7916.600833333333,0.693017430547468,0.0
0,3.78,2733.13,5473.83,2,2,0,1,2,0.057829,0.075745,0.066787,0.057357,0.075295,0.066326,0.0,0.0,0.0,4,0.132652414,0.133574379,0.0,0.000921965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.5,1.0,0.0665566982499999,0.066326207,0.0667871895,0.0,0.0,0.0,0.0,91.2305,0.6896900820239802,0.0
0,0.0,2986.44,289684.35,0,97,1,3,0,0.0,1.014657,0.904525,0.0,0.0,0.0,0.0,0.0,0.0,98,0.0,87.73896868,0.0,87.73896868,3.0,3.052301839,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.372459,2.0,1.017434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,UNKNOWN,BOX Token,0.0,0.0309278350515463,0.0,0.8952955987755102,0.0,0.9045254503092784,0.010204081632653,0.0306122448979591,0.0,1.0,4828.072499999999,0.0,0.0
0,9.88,915.37,411734.67,445,445,0,1,1,0.880818,4.3477440000000005,1.154474,0.000197,4.347018,1.153799,0.0,0.0,0.0,890,513.4406797,513.7411121,0.0,0.300432425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0022471910112359,0.0022471910112359,1.1541368447191014,1.1537992802247192,1.154474409213483,0.0,0.0,0.0,0.0,6862.2445,0.6928547411150516,0.0
0,14527.12,345.38,58799.25,4,2,0,1,3,0.170963,0.6899310000000001,0.430447,0.0,0.6809999999999999,0.213833,0.0,0.0,0.0,6,0.8553318999999999,0.8608943000000001,0.0,0.0055624,3.0,16.0,15.9986,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,15.9986,15.9986,15.9986,0.0,0.0,0.0,1.0,2.0,Bancor,Bancor,0.6666666666666666,0.5,0.75,0.2860377,0.2138329749999999,0.43044715,0.0,0.5,0.3333333333333333,0.6666666666666666,979.9875,0.6899113568785286,0.6931034296028862
0,0.0,8004.59,200114.78,0,25,1,6,0,0.0,10.859416,3.745598,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,93.63994461,0.0,93.63994461,2.0,2.035784816,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.46255,1.573235,1.017892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,UNKNOWN,OmiseGO,0.0,0.24,0.0,3.601536331153846,0.0,3.7455977844,0.0384615384615384,0.0769230769230769,0.0,1.0,3335.246333333333,0.0,0.0
0,31.59,668.63,661818.33,779,953,0,5,2,0.195072,10.883645,0.363983,0.194484,15.796148,0.444849,0.0,0.0,0.0,1732,346.5376135,346.8757411,0.0,0.338127605,1.0,10.88856095,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.888561,10.888561,10.888561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UNKNOWN,EMO tokens,0.4497690531177829,0.0052465897166841,0.0025673940949935,0.4003541308314088,0.444849311296534,0.3639829392444911,0.0,0.0005773672055427,0.0,1.0,11030.3055,0.6926596716529625,0.0
0,12.49,6572.73,684850.58,103,104,0,9,2,0.095,57.38322,1.81618,0.999408,57.38196,1.833123,0.0,0.0,0.0,207,188.81170480000003,188.8827033,0.0,0.070998568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4975845410628019,0.0865384615384615,0.0194174757281553,1.8246106671497584,1.833123347572816,1.816179839423077,0.0,0.0,0.0,0.0,11414.176333333333,0.6929592195358709,0.0
